id,codigo_curso,area_basica,area_avaliacao,situacao,inicio,nota,universidade,cep,cidade,doutorado,mestrado,info_doutorado,info_mestrado
1263,MÚSICA (33004013066P3),MÚSICA,ARTES,EM FUNCIONAMENTO,2002,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,01049010,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004013066D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004013066M3'}"
1264,ODONTOLOGIA (33004021011P0),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1977,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,16015050,Araçatuba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004021011D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004021011M0'}"
1265,Ciências (33004021073P5),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1993,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,16015050,Araçatuba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004021073D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004021073M5'}"
1266,Saúde Coletiva em Odontologia (33004021074P1),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1994,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,16015050,Araçatuba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004021074D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004021074M1'}"
1267,CIÊNCIA ANIMAL (33004021075P8),MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,EM FUNCIONAMENTO,2004,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,16015050,Araçatuba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004021075D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004021075M8'}"
1270,LINGUÍSTICA E LÍNGUA PORTUGUESA (33004030009P4),LINGÜÍSTICA,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1977,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004030009D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004030009M4'}"
1271,CIÊNCIAS ODONTOLÓGICAS (33004030010P2),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1978,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004030010D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004030010M2'}"
1272,ESTUDOS LITERÁRIOS (33004030016P0),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1980,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004030016D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004030016M0'}"
1273,Ciências Sociais (33004030017P7),SOCIOLOGIA,SOCIOLOGIA,EM FUNCIONAMENTO,1981,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004030017D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004030017M7'}"
1276,ALIMENTOS E NUTRIÇÃO (33004030055P6),CIÊNCIA E TECNOLOGIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,DESATIVADO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA ),14801902,Araraquara,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004030055D7'}","{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004030055M6'}"
1278,ODONTOLOGIA (33004030059P1),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1990,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004030059D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004030059M1'}"
1280,QUÍMICA (33004030072P8),QUÍMICA,QUÍMICA,EM FUNCIONAMENTO,1993,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004030072D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004030072M8'}"
1281,BIOTECNOLOGIA (33004030077P0),BIOTECNOLOGIA,BIOTECNOLOGIA,EM FUNCIONAMENTO,1995,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004030077D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004030077M0'}"
1282,CIÊNCIAS FARMACÊUTICAS (33004030078P6),FARMÁCIA,FARMÁCIA,EM FUNCIONAMENTO,1997,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004030078D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004030078M6'}"
1283,EDUCAÇÃO ESCOLAR (33004030079P2),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1997,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004030079D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004030079M2'}"
1284,ECONOMIA (33004030080P0),ECONOMIA,ECONOMIA,EM FUNCIONAMENTO,1998,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004030080D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004030080M0'}"
1285,BIOCIÊNCIAS E BIOTECNOLOGIA APLICADAS À FARMÁCIA (33004030081P7),FARMÁCIA,FARMÁCIA,EM FUNCIONAMENTO,1997,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004030081D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004030081M7'}"
1286,REABILITAÇÃO ORAL (33004030082P3),ODONTOLOGIA,ODONTOLOGIA,DESATIVADO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA ),14801902,Araraquara,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004030082D4'}","{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004030082M3'}"
1287,HISTÓRIA (33004048018P5),HISTÓRIA,HISTÓRIA,EM DESATIVACAO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ASSIS ),19806900,Assis,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004048018D6'}","{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004048018M5'}"
1288,LETRAS (33004048019P1),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1979,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ASSIS,19806900,Assis,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004048019D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004048019M1'}"
1291,ENGENHARIA MECÂNICA (33004056080P8),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,1997,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BAURU,17033360,Bauru,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004056080D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004056080M8'}"
1292,COMUNICAÇÃO (33004056081P4),COMUNICAÇÃO,COMUNICAÇÃO E INFORMAÇÃO,EM FUNCIONAMENTO,2001,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BAURU,17033360,Bauru,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004056081D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004056081M4'}"
1293,DESIGN (33004056082P0),DESENHO INDUSTRIAL,"ARQUITETURA, URBANISMO E DESIGN",EM FUNCIONAMENTO,1999,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BAURU,17033360,Bauru,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004056082D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004056082M0'}"
1294,CIÊNCIA E TECNOLOGIA DE MATERIAIS (33004056083P7),MATERIAIS,MATERIAIS,EM FUNCIONAMENTO,2004,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BAURU,17033360,Bauru,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004056083D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004056083M7'}"
1295,CIRURGIA E MEDICINA TRANSLACIONAL (33004064006P8),CIRURGIA,MEDICINA III,EM FUNCIONAMENTO,1975,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004064006D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004064006M8'}"
1296,CIÊNCIAS BIOLÓGICAS (ZOOLOGIA) (33004064012P8),ZOOLOGIA,BIODIVERSIDADE,EM FUNCIONAMENTO,1980,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064012D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064012M8'}"
1297,AGRONOMIA (HORTICULTURA) (33004064014P0),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1980,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064014D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064014M0'}"
1298,FISIOPATOLOGIA EM CLÍNICA MÉDICA (33004064020P0),CLÍNICA MÉDICA,MEDICINA I,EM FUNCIONAMENTO,1981,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064020D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064020M0'}"
1299,AGRONOMIA (ENERGIA NA AGRICULTURA) (33004064021P7),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU ),18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004064021D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004064021M7'}"
1300,MEDICINA VETERINÁRIA (33004064022P3),CLÍNICA VETERINÁRIA,MEDICINA VETERINÁRIA,EM FUNCIONAMENTO,1981,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004064022D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004064022M3'}"
1302,Biologia Vegetal (33004064025P2),BOTÂNICA,BIODIVERSIDADE,EM FUNCIONAMENTO,1981,6,,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064025D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064025M2'}"
1303,CIÊNCIAS BIOLÓGICAS (GENÉTICA) (33004064026P9),GENÉTICA,CIÊNCIAS BIOLÓGICAS I,EM FUNCIONAMENTO,1983,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064026D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064026M9'}"
1304,AGRONOMIA (PROTEÇÃO DE PLANTAS) (33004064034P1),FITOSSANIDADE,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1987,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064034D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064034M1'}"
1305,Engenharia Agrícola (33004064038P7),ENGENHARIA DE ÁGUA E SOLO,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1988,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064038D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064038M7'}"
1306,AGRONOMIA (AGRICULTURA) (33004064039P3),FITOTECNIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1988,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064039D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064039M3'}"
1307,ZOOTECNIA (33004064048P2),ZOOTECNIA,ZOOTECNIA / RECURSOS PESQUEIROS,EM FUNCIONAMENTO,1990,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064048D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064048M2'}"
1308,FARMACOLOGIA E BIOTECNOLOGIA (33004064052P0),FARMACOLOGIA,CIÊNCIAS BIOLÓGICAS II,EM DESATIVACAO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU ),18618687,Botucatu,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004064052D0'}","{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004064052M0'}"
1309,PATOLOGIA (33004064056P5),ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA,MEDICINA II,EM FUNCIONAMENTO,1989,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064056D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064056M5'}"
1310,DOENÇAS TROPICAIS (33004064065P4),DOENÇAS INFECCIOSAS E PARASITÁRIAS,MEDICINA II,EM FUNCIONAMENTO,1992,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064065D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064065M4'}"
1312,ANESTESIOLOGIA (33004064076P6),ANESTESIOLOGIA,MEDICINA III,EM FUNCIONAMENTO,1994,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064076D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064076M6'}"
1313,Tocoginecologia (33004064077P2),GINECOLOGIA E OBSTETRÍCIA,MEDICINA III,EM FUNCIONAMENTO,1992,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064077D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004064077M2'}"
1314,SAÚDE COLETIVA (33004064078P9),SAÚDE COLETIVA,SAÚDE COLETIVA,EM FUNCIONAMENTO,1998,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004064078D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004064078M9'}"
1315,PESQUISA E DESENVOLVIMENTO (BIOTECNOLOGIA MÉDICA) (33004064079P5),BIOTECNOLOGIA,BIOTECNOLOGIA,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU,18618687,Botucatu,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064079R1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004064079F8'}"
1316,HISTÓRIA (33004072013P0),HISTÓRIA,HISTÓRIA,EM FUNCIONAMENTO,1980,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS FRANCA,14409160,Franca,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004072013D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004072013M0'}"
1317,SERVIÇO SOCIAL (33004072067P2),SERVIÇO SOCIAL,SERVIÇO SOCIAL,EM FUNCIONAMENTO,1991,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS FRANCA,14409160,Franca,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004072067D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004072067M2'}"
1318,DIREITO (33004072068P9),DIREITO,DIREITO,EM FUNCIONAMENTO,1990,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS FRANCA,14409160,Franca,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004072068D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004072068M9'}"
1319,ENGENHARIA (33004080027P6),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,1983,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS GUARATINGUETÁ,12516410,Guaratinguetá,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004080027D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004080027M6'}"
1320,Física e Astronomia (33004080051P4),FÍSICA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,1990,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS GUARATINGUETÁ,12516410,Guaratinguetá,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004080051D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004080051M4'}"
1321,AGRONOMIA (33004099079P1),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1995,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ILHA SOLTEIRA,15385000,Ilha Solteira,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004099079D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004099079M1'}"
1322,ENGENHARIA ELÉTRICA (33004099080P0),ENGENHARIA ELÉTRICA,ENGENHARIAS IV,EM FUNCIONAMENTO,1992,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ILHA SOLTEIRA,15385000,Ilha Solteira,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004099080D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004099080M0'}"
1324,ENGENHARIA MECÂNICA (33004099082P2),ENGENHARIA MECÂNICA,ENGENHARIAS III,EM FUNCIONAMENTO,1997,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ILHA SOLTEIRA,15385000,Ilha Solteira,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004099082D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004099082M2'}"
1325,CIÊNCIA DOS MATERIAIS (33004099083P9),MATERIAIS,MATERIAIS,EM FUNCIONAMENTO,1997,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ILHA SOLTEIRA,15385000,Ilha Solteira,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004099083D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004099083M9'}"
1326,ENGENHARIA CIVIL (33004099084P5),ENGENHARIA CIVIL,ENGENHARIAS I,EM FUNCIONAMENTO,1999,3,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ILHA SOLTEIRA,15385000,Ilha Solteira,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33004099084M5'}"
1327,AGRONOMIA (PRODUÇÃO VEGETAL) (33004102001P4),FITOTECNIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1976,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004102001D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004102001M4'}"
1328,Ciência Animal (33004102002P0),PRODUÇÃO ANIMAL,ZOOTECNIA / RECURSOS PESQUEIROS,EM FUNCIONAMENTO,1976,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004102002D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004102002M0'}"
1329,AGRONOMIA (GENÉTICA E MELHORAMENTO DE PLANTAS) (33004102029P6),MELHORAMENTO VEGETAL,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1985,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102029D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102029M6'}"
1330,GENÉTICA E MELHORAMENTO ANIMAL (33004102030P4),GENÉTICA E MELHORAMENTO DOS ANIMAIS DOMÉSTICOS,ZOOTECNIA / RECURSOS PESQUEIROS,EM DESATIVACAO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL ),14884900,Jaboticabal,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '6', 'codigo': '33004102030D5'}","{'situacao': 'EM DESATIVACAO', 'nota': '6', 'codigo': '33004102030M4'}"
1331,AGRONOMIA (ENTOMOLOGIA AGRÍCOLA) (33004102037P9),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1988,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102037D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102037M9'}"
1332,AQÜICULTURA (33004102049P7),RECURSOS PESQUEIROS E ENGENHARIA DE PESCA,ZOOTECNIA / RECURSOS PESQUEIROS,EM FUNCIONAMENTO,1990,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102049D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102049M7'}"
